UUID,DATUM_AEND,DATUM_ERST,ERSTELL_J,ERSTELL_M,REVISION_J,REVISION_M,GRUND_AEND,HERKUNFT,HERKUNFT_J,HERKUNFT_M,OBJEKTART,REVISION_Q,ARE_NAME_U,NAME,slug,latitude,longitude,city,water_name,water,area
{C1C8AC01-B525-421D-8C92-D66D0EC24AA4},2020/04/29,2012/10/04,"2010","6","2019","6",verbessert,swisstopo,"2019","6",Schwimmbadareal,2020_Akt,{6168752B-8769-427C-8961-339641421088},Flussbad Unterer Letten,limmat_zuerich_suterdglauserp,47.394539299999998,8.513443499999999,Zürich,Limmat,r,"3304"
{C1C8AC01-B525-421D-8C92-D66D0EC24AA4},2020/04/29,2012/10/04,"2010","6","2019","6",verbessert,swisstopo,"2019","6",Schwimmbadareal,2020_Akt,{6168752B-8769-427C-8961-339641421088},Flussbad Unterer Letten,sihl_zuerich_eggerskoehlingera,47.381898100000001,8.538327900000002,Zürich,Sihl,r,"9515"
{300959BA-51CB-4761-BAD8-68E84F9E646F},2012/10/04,2012/10/04,"2010","6","2019","6",verbessert,swisstopo,"2010","6",Sportplatzareal,2020_Akt,,,limmat_zuerich_suterdglauserp,47.394539299999998,8.513443499999999,Zürich,Limmat,r,"23814"
{A96EFA19-AD38-476A-A031-10B9333A91F4},2014/03/26,2012/10/04,"2010","6","2019","6",verbessert,swisstopo,"2013","6",Sportplatzareal,2020_Akt,,,chriesbach_duebendorf_schneidera,47.402919500000003,8.605145800000004,Dübendorf,Chriesbach,r,"137568"
{92AB7CEF-5DC2-427C-8543-B3C87823F0F0},2012/10/04,2012/10/04,"2010","6","2019","6",verbessert,swisstopo,"2010","6",Sportplatzareal,2020_Akt,,,chriesbach_duebendorf_schneidera,47.402919500000003,8.605145800000004,Dübendorf,Chriesbach,r,"28179"
{F392A75A-E9A6-4061-B9B8-4B1656A9DD73},2020/03/11,2012/10/05,"2010","6","2019","6",verbessert,swisstopo,"2019","6",Sportplatzareal,2020_Akt,,,chriesbach_duebendorf_schneidera,47.402919500000003,8.605145800000004,Dübendorf,Chriesbach,r,"46008"
{461AD14C-9692-4FA9-B3BB-8F5160315054},2012/10/05,2012/10/05,"2010","6","2019","6",verbessert,swisstopo,"2010","6",Sportplatzareal,2020_Akt,,,chriesbach_duebendorf_schneidera,47.402919500000003,8.605145800000004,Dübendorf,Chriesbach,r,"4915"
{20390802-389D-4477-AF82-708D1FE7153C},2014/07/09,2012/10/05,"2010","6","2019","6",verbessert,swisstopo,"2013","6",Schwimmbadareal,2020_Akt,{653B60E1-44F5-4479-B941-D4FA812772D0},Strandbad Tiefenbrunnen,zuerichsee_zurich_kullg,47.353957299999998,8.550474299999999,Zürich,Zürichsee,l,"47234"
{20390802-389D-4477-AF82-708D1FE7153C},2014/07/09,2012/10/05,"2010","6","2019","6",verbessert,swisstopo,"2013","6",Schwimmbadareal,2020_Akt,{653B60E1-44F5-4479-B941-D4FA812772D0},Strandbad Tiefenbrunnen,zurichsee-feldeggstr-banningersand,47.359392200000002,8.547368199999999,Zürich,Zürichsee,l,"47234"
{23705C91-AEB8-4AF2-91C6-1FE97853DEFD},2020/06/08,2012/10/05,"2010","6","2019","6",verbessert,swisstopo,"2019","6",Sportplatzareal,2020_Akt,,,zuerichsee_zurich_kullg,47.353957299999998,8.550474299999999,Zürich,Zürichsee,l,"12899"
{23705C91-AEB8-4AF2-91C6-1FE97853DEFD},2020/06/08,2012/10/05,"2010","6","2019","6",verbessert,swisstopo,"2019","6",Sportplatzareal,2020_Akt,,,zurichsee-feldeggstr-banningersand,47.359392200000002,8.547368199999999,Zürich,Zürichsee,l,"12899"
{0DC1D0AC-1590-4747-9EBF-E153ED50D9FE},2014/07/08,2012/10/08,"2010","6","2019","6",verbessert,swisstopo,"2013","6",Schwimmbadareal,2020_Akt,{EA4E50AC-7FE9-493E-9784-F47ABED4E70A},Männerbad Schanzengraben,sihl_zuerich_eggerskoehlingera,47.381898100000001,8.538327900000002,Zürich,Sihl,r,"2195"
{0DC1D0AC-1590-4747-9EBF-E153ED50D9FE},2014/07/08,2012/10/08,"2010","6","2019","6",verbessert,swisstopo,"2013","6",Schwimmbadareal,2020_Akt,{EA4E50AC-7FE9-493E-9784-F47ABED4E70A},Männerbad Schanzengraben,sihl_zuerich_scherfs,47.373149499999997,8.532369800000000,Zürich,Sihl,r,"2195"
{0DC1D0AC-1590-4747-9EBF-E153ED50D9FE},2014/07/08,2012/10/08,"2010","6","2019","6",verbessert,swisstopo,"2013","6",Schwimmbadareal,2020_Akt,{EA4E50AC-7FE9-493E-9784-F47ABED4E70A},Männerbad Schanzengraben,zurcher-strand,47.364199999999997,8.537419999999999,Zürich,Zürichsee,l,"2195"
{373CD562-7DD4-4091-B21C-BA2517B07C68},2014/07/11,2012/10/08,"2010","6","2019","6",verbessert,swisstopo,"2013","6",Schwimmbadareal,2020_Akt,{02EBF9C4-C9FC-4473-8F40-09E7D6872DE2},Seebad Enge,sihl_zuerich_scherfs,47.373149499999997,8.532369800000000,Zürich,Sihl,r,"3206"
{373CD562-7DD4-4091-B21C-BA2517B07C68},2014/07/11,2012/10/08,"2010","6","2019","6",verbessert,swisstopo,"2013","6",Schwimmbadareal,2020_Akt,{02EBF9C4-C9FC-4473-8F40-09E7D6872DE2},Seebad Enge,zuerichsee_zurich_kullg,47.353957299999998,8.550474299999999,Zürich,Zürichsee,l,"2695"
{373CD562-7DD4-4091-B21C-BA2517B07C68},2014/07/11,2012/10/08,"2010","6","2019","6",verbessert,swisstopo,"2013","6",Schwimmbadareal,2020_Akt,{02EBF9C4-C9FC-4473-8F40-09E7D6872DE2},Seebad Enge,zurcher-strand,47.364199999999997,8.537419999999999,Zürich,Zürichsee,l,"4622"
{373CD562-7DD4-4091-B21C-BA2517B07C68},2014/07/11,2012/10/08,"2010","6","2019","6",verbessert,swisstopo,"2013","6",Schwimmbadareal,2020_Akt,{02EBF9C4-C9FC-4473-8F40-09E7D6872DE2},Seebad Enge,zurichsee-feldeggstr-banningersand,47.359392200000002,8.547368199999999,Zürich,Zürichsee,l,"4622"
{AC19E304-2CE0-4B64-94CA-7778B876EFC5},2014/07/09,2012/10/08,"2010","6","2019","6",verbessert,swisstopo,"2013","6",Schwimmbadareal,2020_Akt,{75945C44-AAAF-404C-870F-8D22BB7269C3},Frauenbad Stadthausquai,sihl_zuerich_scherfs,47.373149499999997,8.532369800000000,Zürich,Sihl,r,"1552"
{AC19E304-2CE0-4B64-94CA-7778B876EFC5},2014/07/09,2012/10/08,"2010","6","2019","6",verbessert,swisstopo,"2013","6",Schwimmbadareal,2020_Akt,{75945C44-AAAF-404C-870F-8D22BB7269C3},Frauenbad Stadthausquai,zurcher-strand,47.364199999999997,8.537419999999999,Zürich,Zürichsee,l,"1552"
{AC19E304-2CE0-4B64-94CA-7778B876EFC5},2014/07/09,2012/10/08,"2010","6","2019","6",verbessert,swisstopo,"2013","6",Schwimmbadareal,2020_Akt,{75945C44-AAAF-404C-870F-8D22BB7269C3},Frauenbad Stadthausquai,zurichsee-feldeggstr-banningersand,47.359392200000002,8.547368199999999,Zürich,Zürichsee,l,"1552"
{5DB99220-65BC-4745-A9C1-635D628CCA96},2014/07/09,2012/10/09,"2010","6","2019","6",verbessert,swisstopo,"2013","6",Schwimmbadareal,2020_Akt,{9E48DF90-AFD9-4BFF-AA1B-F0E9B97FFC56},Seebad Utoquai,zuerichsee_zurich_kullg,47.353957299999998,8.550474299999999,Zürich,Zürichsee,l,"7673"
{5DB99220-65BC-4745-A9C1-635D628CCA96},2014/07/09,2012/10/09,"2010","6","2019","6",verbessert,swisstopo,"2013","6",Schwimmbadareal,2020_Akt,{9E48DF90-AFD9-4BFF-AA1B-F0E9B97FFC56},Seebad Utoquai,zurcher-strand,47.364199999999997,8.537419999999999,Zürich,Zürichsee,l,"7673"
{5DB99220-65BC-4745-A9C1-635D628CCA96},2014/07/09,2012/10/09,"2010","6","2019","6",verbessert,swisstopo,"2013","6",Schwimmbadareal,2020_Akt,{9E48DF90-AFD9-4BFF-AA1B-F0E9B97FFC56},Seebad Utoquai,zurichsee-feldeggstr-banningersand,47.359392200000002,8.547368199999999,Zürich,Zürichsee,l,"7673"
{0AB75BEE-8304-4414-AFFC-9B61FA3D2004},2014/07/11,2012/10/09,"2010","6","2019","6",verbessert,swisstopo,"2013","6",Schwimmbadareal,2020_Akt,{82AE31AE-DAFE-4FE0-8974-81695C867024},Strandbad Wollishofen,sihl_zurich_himmelhebern,47.343055399999997,8.518612200000000,Zürich,Sihl,r,"2"
{0AB75BEE-8304-4414-AFFC-9B61FA3D2004},2014/07/11,2012/10/09,"2010","6","2019","6",verbessert,swisstopo,"2013","6",Schwimmbadareal,2020_Akt,{82AE31AE-DAFE-4FE0-8974-81695C867024},Strandbad Wollishofen,zurichsee_wollishofen_langendorfm,47.345889900000003,8.536154500000000,Zürich,Zürichsee,l,"8550"
{6D9DFA59-FEAF-47F8-AE58-C102F71B1FED},2020/09/11,2012/10/22,"2010","6","2019","6",verbessert,swisstopo,"2019","6",Sportplatzareal,2020_Akt,,,sihl_adliswil_oggi_fort,47.312421700000002,8.526254900000000,Adliswil,Sihl,r,"8993"
{3A854D70-6630-4044-9E33-5BD6665A3FE2},2014/12/01,2012/10/22,"2010","6","2019","6",verbessert,swisstopo,"2013","6",Sportplatzareal,2020_Akt,,,zugerseecholler_cham_blarerm,47.178215700000003,8.480012800000004,Zug,Zugersee,l,"6606"
{1197B6EE-CCCC-4CF6-B80A-F83927B489D5},2020/12/07,2012/10/23,"2010","6","2019","6",verbessert,swisstopo,"2019","6",Schwimmbadareal,2020_Akt,{E1F7AEE6-3DA7-4519-AC0B-B377320ED953},Strandbad Seeweg,zugerseecholler_cham_blarerm,47.178215700000003,8.480012800000004,Zug,Zugersee,l,"18828"
{1089ADD2-E7CC-43C3-A553-E70AB4A57FE0},2020/12/07,2012/10/23,"2010","6","2019","6",verbessert,swisstopo,"2019","6",Schwimmbadareal,2020_Akt,{A0AFA7A1-7B42-49C1-BC99-5F24313371FC},Hirsgartenbad,zugerseecholler_cham_blarerm,47.178215700000003,8.480012800000004,Zug,Zugersee,l,"15406"
{73FF8994-4853-46AE-959B-5D31E1A416D1},2014/08/19,2012/10/24,"2010","6","2019","6",verbessert,swisstopo,"2013","6",Schwimmbadareal,2020_Akt,{3095D284-7BB9-4ED7-8214-E71EAA87B9DC},Strandbad Küsnacht,kusnachter-dorfbach-tobelweg-1-4,47.317770000000003,8.588258000000000,Küsnacht (ZH),Dorfbach,r,"18997"
{73FF8994-4853-46AE-959B-5D31E1A416D1},2014/08/19,2012/10/24,"2010","6","2019","6",verbessert,swisstopo,"2013","6",Schwimmbadareal,2020_Akt,{3095D284-7BB9-4ED7-8214-E71EAA87B9DC},Strandbad Küsnacht,zurichsee_kusnachterhorn_thirkell-whitej,47.317684900000003,8.576860200000000,Küsnacht (ZH),Zürichsee,l,"18997"
{E284C21D-E4F5-4B8C-B323-CFFBCE52AAFB},2020/05/18,2012/10/24,"2010","6","2019","6",verbessert,swisstopo,"2019","6",Sportplatzareal,2020_Akt,,,kusnachter-dorfbach-tobelweg-1-4,47.317770000000003,8.588258000000000,Küsnacht (ZH),Dorfbach,r,"4146"
{FFAE5617-2671-4F67-A80D-938FF992DF29},2012/10/24,2012/10/24,"2010","6","2019","6",verbessert,swisstopo,"2010","6",Sportplatzareal,2020_Akt,,,sihl_adliswil_oggi_fort,47.312421700000002,8.526254900000000,Adliswil,Sihl,r,"5468"
{61CE99C3-E667-47A5-82BC-1A94B5B987A9},2018/06/04,2012/10/24,"2010","6","2019","6",verbessert,swisstopo,"2016","6",Sportplatzareal,2020_Akt,,,sihl_adliswil_oggi_fort,47.312421700000002,8.526254900000000,Adliswil,Sihl,r,"5769"
{89242E75-07A3-4811-8877-7B19A00F1556},2020/04/30,2012/10/24,"2010","6","2019","6",restrukturiert,swisstopo,"2013","6",Schwimmbadareal,2020_Akt,{C4FC28AB-2303-401E-A895-99BA91E8FFC3},Frei- und Hallenbad im Tal,sihl_adliswil_oggi_fort,47.312421700000002,8.526254900000000,Adliswil,Sihl,r,"25683"
{35A6434A-2C03-40D8-A2F3-BB8B526131AE},2020/12/08,2012/10/24,"2010","6","2019","6",verbessert,swisstopo,"2019","6",Sportplatzareal,2020_Akt,,,lorze_baar_blarere,47.195401900000000,8.540236999999999,Baar,Lorze,r,"33051"
{F3925E1A-B911-4C49-B651-763145BB31AD},2020/12/08,2012/10/24,"2010","6","2019","6",verbessert,swisstopo,"2019","6",Schwimmbadareal,2020_Akt,{6C39C5E5-14D0-4F98-A0B2-EBE1D5C285ED},Hallen- und Freibad Lättich,lorze_baar_blarere,47.195401900000000,8.540236999999999,Baar,Lorze,r,"31879"
{D1CC63C6-9E79-4627-A398-BB53D3B68A8F},2014/08/18,2012/10/24,"2010","6","2019","6",verbessert,swisstopo,"2013","6",Schwimmbadareal,2020_Akt,{8A02E228-DE23-4D51-AE49-3AFA7D8C3DF9},Badi Maschwanden,reuss_hunenberg_eberhardy,47.232975500000002,8.401012100000004,Hünenberg,Reuss,r,"8219"
{7C524D73-96F7-4CAF-A3A3-5549EA61BE27},2014/12/08,2012/10/26,"2010","7","2013","6",verbessert,swisstopo,"2013","6",Schwimmbadareal,2015_Aufbau,{59BF32B3-9EEE-4157-800F-13E8DE03CD9C},Lido/Hallenbad Weggis,vierwaldstattersee_weggis_schoberls_3,47.029956599999998,8.410800999999999,Weggis,Vierwaldstättersee,l,"24636"
{5731259C-7BA2-486B-8FCB-A6A6B58DC0F9},2020/09/15,2012/10/31,"2010","6","2019","6",verbessert,swisstopo,"2019","6",Schwimmbadareal,2020_Akt,{F5A2179A-60EA-4015-8871-E79FDAD6920D},Schwimmbad Eselriet,grendelbach_effretikon_dambonec,47.425649100000001,8.690706199999999,Illnau-Effretikon,Grändelbach,r,"30868"
{77DF6116-056F-4278-9612-283722EC4341},2020/06/11,2012/10/31,"2010","6","2019","6",restrukturiert,swisstopo,"2010","6",Sportplatzareal,2020_Akt,,,grendelbach_effretikon_dambonec,47.425649100000001,8.690706199999999,Illnau-Effretikon,Grändelbach,r,"6565"
{2916B09B-04D4-448D-BBCF-C135051FC60E},2014/03/21,2012/10/31,"2010","6","2019","6",verbessert,swisstopo,"2013","6",Sportplatzareal,2020_Akt,,,grendelbach_effretikon_dambonec,47.425649100000001,8.690706199999999,Illnau-Effretikon,Grändelbach,r,"18999"
{82DCB1C6-13FA-4379-9630-AE2DBCCCD4A5},2020/06/11,2012/10/31,"2010","6","2019","6",restrukturiert,swisstopo,"2013","6",Sportplatzareal,2020_Akt,,,grendelbach_effretikon_dambonec,47.425649100000001,8.690706199999999,Illnau-Effretikon,Grändelbach,r,"24600"
{B24061E4-2073-49DC-995E-3483BE3B43CB},2020/07/23,2012/11/01,"2010","6","2019","6",restrukturiert,swisstopo,"2013","6",Schwimmbadareal,2020_Akt,{9A61AF6B-0AD9-444E-8189-331F009403B6},Strandbad Uster,greifensee_maur_simmenc,47.332386399999997,8.685514599999999,Maur,Greifensee,l,"21732"
{B24061E4-2073-49DC-995E-3483BE3B43CB},2020/07/23,2012/11/01,"2010","6","2019","6",restrukturiert,swisstopo,"2013","6",Schwimmbadareal,2020_Akt,{9A61AF6B-0AD9-444E-8189-331F009403B6},Strandbad Uster,greifensee_uster_fischerb_-2,47.347436000000002,8.689880499999999,Uster,Greifensee,l,"21732"
{B24061E4-2073-49DC-995E-3483BE3B43CB},2020/07/23,2012/11/01,"2010","6","2019","6",restrukturiert,swisstopo,"2013","6",Schwimmbadareal,2020_Akt,{9A61AF6B-0AD9-444E-8189-331F009403B6},Strandbad Uster,greifensee_uster_fischerb_1,47.350127399999998,8.689797199999999,Uster,Greifensee,l,"21732"
{30F800B6-B1F1-4C5B-B3B5-0E90258D0437},2020/07/23,2012/11/01,"2010","6","2019","6",verbessert,swisstopo,"2019","6",Schwimmbadareal,2020_Akt,{6504678E-63CA-4EAB-8BE9-DBEA267C1337},Strandbad Maur,greifensee_uster_fischerb_-2,47.347436000000002,8.689880499999999,Uster,Greifensee,l,"20493"
{30F800B6-B1F1-4C5B-B3B5-0E90258D0437},2020/07/23,2012/11/01,"2010","6","2019","6",verbessert,swisstopo,"2019","6",Schwimmbadareal,2020_Akt,{6504678E-63CA-4EAB-8BE9-DBEA267C1337},Strandbad Maur,greifensee_uster_fischerb_1,47.350127399999998,8.689797199999999,Uster,Greifensee,l,"20493"
{87BA0189-8A90-473A-A575-ECD48D33EB28},2014/06/30,2012/11/05,"2010","6","2019","6",verbessert,swisstopo,"2013","6",Schwimmbadareal,2020_Akt,{B60623C2-D8F0-417A-9B14-2E65CED2F188},Strandbad Uetikon am See,zuerichsee_maennedorf_vanderkaadene,47.254753999999998,8.687503800000000,Männedorf,Zürichsee,l,"3948"
{1CFFA6F7-E282-41B4-ABDC-1EB451D71801},2014/07/01,2012/11/07,"2010","6","2019","6",verbessert,swisstopo,"2013","6",Schwimmbadareal,2020_Akt,{4FA0B46E-113F-4145-AAD7-5CCC186652E3},Badi Feldbach,zuerichsee_staefa_hennm,47.234643100000000,8.769881399999999,Stäfa,Zürichsee,l,"4457"
{F9686FB6-9B88-467F-9DC2-31DB71B06370},2020/08/07,2012/11/07,"2010","6","2019","6",verbessert,swisstopo,"2019","6",Sportplatzareal,2020_Akt,,,jona-river-rastplatz,47.216099999999997,8.844429999999999,Rapperswil-Jona,Jona,r,"84399"
{F9686FB6-9B88-467F-9DC2-31DB71B06370},2020/08/07,2012/11/07,"2010","6","2019","6",verbessert,swisstopo,"2019","6",Sportplatzareal,2020_Akt,,,rastplatz-stampf,47.215176999999997,8.844286000000000,Rapperswil-Jona,Zürichsee,l,"84399"
{F9686FB6-9B88-467F-9DC2-31DB71B06370},2020/08/07,2012/11/07,"2010","6","2019","6",verbessert,swisstopo,"2019","6",Sportplatzareal,2020_Akt,,,strandbeiz,47.215861699999998,8.843098400000002,Rapperswil-Jona,Zürichsee,l,"84399"
{545E2EFD-4BF2-40DE-BE2D-539D8258BF6F},2012/11/08,2012/11/07,"2010","6","2019","6",verbessert,swisstopo,"2010","6",Sportplatzareal,2020_Akt,,,jona-river-rastplatz,47.216099999999997,8.844429999999999,Rapperswil-Jona,Jona,r,"9333"
{545E2EFD-4BF2-40DE-BE2D-539D8258BF6F},2012/11/08,2012/11/07,"2010","6","2019","6",verbessert,swisstopo,"2010","6",Sportplatzareal,2020_Akt,,,rastplatz-stampf,47.215176999999997,8.844286000000000,Rapperswil-Jona,Zürichsee,l,"9333"
{545E2EFD-4BF2-40DE-BE2D-539D8258BF6F},2012/11/08,2012/11/07,"2010","6","2019","6",verbessert,swisstopo,"2010","6",Sportplatzareal,2020_Akt,,,strandbeiz,47.215861699999998,8.843098400000002,Rapperswil-Jona,Zürichsee,l,"9333"
{1236C36B-C560-43C8-80E8-A049FE8C84A0},2020/10/26,2012/11/08,"2010","6","2019","6",verbessert,swisstopo,"2019","6",Schwimmbadareal,2020_Akt,{D5CB7DBB-7F5C-446F-9BA5-A24BE95686D5},Strandbad Stampf,jona-river-rastplatz,47.216099999999997,8.844429999999999,Rapperswil-Jona,Jona,r,"40851"
{1236C36B-C560-43C8-80E8-A049FE8C84A0},2020/10/26,2012/11/08,"2010","6","2019","6",verbessert,swisstopo,"2019","6",Schwimmbadareal,2020_Akt,{D5CB7DBB-7F5C-446F-9BA5-A24BE95686D5},Strandbad Stampf,rastplatz-stampf,47.215176999999997,8.844286000000000,Rapperswil-Jona,Zürichsee,l,"40851"
{1236C36B-C560-43C8-80E8-A049FE8C84A0},2020/10/26,2012/11/08,"2010","6","2019","6",verbessert,swisstopo,"2019","6",Schwimmbadareal,2020_Akt,{D5CB7DBB-7F5C-446F-9BA5-A24BE95686D5},Strandbad Stampf,strandbeiz,47.215861699999998,8.843098400000002,Rapperswil-Jona,Zürichsee,l,"40851"
{26300DEC-AE04-4F1F-8782-802B91A8CC15},2020/08/05,2012/11/08,"2010","6","2019","6",verbessert,swisstopo,"2019","6",Campingplatzareal,2020_Akt,{E81324C4-11A5-4434-A452-A497106244B8},Stampf,jona-river-rastplatz,47.216099999999997,8.844429999999999,Rapperswil-Jona,Jona,r,"40607"
{26300DEC-AE04-4F1F-8782-802B91A8CC15},2020/08/05,2012/11/08,"2010","6","2019","6",verbessert,swisstopo,"2019","6",Campingplatzareal,2020_Akt,{E81324C4-11A5-4434-A452-A497106244B8},Stampf,rastplatz-stampf,47.215176999999997,8.844286000000000,Rapperswil-Jona,Zürichsee,l,"40607"
{26300DEC-AE04-4F1F-8782-802B91A8CC15},2020/08/05,2012/11/08,"2010","6","2019","6",verbessert,swisstopo,"2019","6",Campingplatzareal,2020_Akt,{E81324C4-11A5-4434-A452-A497106244B8},Stampf,strandbeiz,47.215861699999998,8.843098400000002,Rapperswil-Jona,Zürichsee,l,"40607"
{6BB5F81C-578B-47BA-9BDB-F72873A76BE6},2020/09/17,2012/11/08,"2010","6","2019","6",verbessert,swisstopo,"2019","6",Schwimmbadareal,2020_Akt,{21692CFA-90FA-468B-8522-BBB42992B24D},Strandbad Egg,greifensee_maur_simmenc,47.332386399999997,8.685514599999999,Maur,Greifensee,l,"1597"
{C747DEC0-4327-4165-8974-45E08171F7FE},2014/07/01,2012/11/12,"2010","6","2019","6",verbessert,swisstopo,"2013","6",Schwimmbadareal,2020_Akt,{D3E43FB9-D8CE-4321-9A14-ACA5CE446B43},Seebad Länder,zuerichsee_staefa_hennm,47.234643100000000,8.769881399999999,Stäfa,Zürichsee,l,"7607"
{2B5973D4-EA28-4E47-9CFC-3C88426A0D4B},2020/11/24,2012/11/12,"2010","6","2019","6",verbessert,swisstopo,"2019","6",Sportplatzareal,2020_Akt,,,pfafikon-bad,47.206766000000002,8.774182000000000,Freienbach,Zürichsee,l,"3643"
{92381089-3EA1-4B3B-9184-0BA8C8B9AB35},2020/11/24,2012/11/13,"2010","6","2019","6",verbessert,swisstopo,"2019","6",Schwimmbadareal,2020_Akt,{DF933A7A-754C-4DB1-AAC6-6C7055F55805},Strandbad Freienbach,pfafikon-bad,47.206766000000002,8.774182000000000,Freienbach,Zürichsee,l,"15228"
{C72A0B3D-D5E0-495E-B13E-E420F301AC4F},2020/11/24,2012/11/13,"2010","6","2019","6",verbessert,swisstopo,"2019","6",Schwimmbadareal,2020_Akt,{8218071C-3DCE-44F6-B147-17034DF50DDD},Strandbad Pfäffikon,pfafikon-bad,47.206766000000002,8.774182000000000,Freienbach,Zürichsee,l,"12286"
{5558A1C8-6727-4134-845D-8D4D52415B68},2020/11/23,2012/11/13,"2010","6","2019","6",verbessert,swisstopo,"2019","6",Sportplatzareal,2020_Akt,,,zuerichsee_richterswil_benkoem_2,47.217645800000000,8.698713300000000,Richterswil,Zürichsee,l,"3326"
{5558A1C8-6727-4134-845D-8D4D52415B68},2020/11/23,2012/11/13,"2010","6","2019","6",verbessert,swisstopo,"2019","6",Sportplatzareal,2020_Akt,,,zuerichsee_waedenswil_colomboc_1,47.219546800000003,8.691961100000000,Richterswil,Zürichsee,l,"4258"
{BB6BD32E-178C-4B40-A25A-556DAA34B291},2020/12/01,2012/11/13,"2010","6","2019","6",verbessert,swisstopo,"2019","6",Schwimmbadareal,2020_Akt,{C7ECB131-F2DC-4DC3-86B1-6B1911A886F0},Seebad Roblosen,sihlsee_einsiedeln_schilligerllacherl,47.141393800000003,8.760358800000002,Einsiedeln,Sihlsee,l,"14558"
{AFFD26D9-3DD6-470F-B2F4-36C39EC1A032},2020/11/23,2012/11/14,"2010","6","2019","6",verbessert,swisstopo,"2019","6",Schwimmbadareal,2020_Akt,{D8113CDD-A491-4F65-8772-D3FD56ABD4A4},Freizeitanlage Horn,zuerichsee_richterswil_benkoem_2,47.217645800000000,8.698713300000000,Richterswil,Zürichsee,l,"18718"
{AFFD26D9-3DD6-470F-B2F4-36C39EC1A032},2020/11/23,2012/11/14,"2010","6","2019","6",verbessert,swisstopo,"2019","6",Schwimmbadareal,2020_Akt,{D8113CDD-A491-4F65-8772-D3FD56ABD4A4},Freizeitanlage Horn,zuerichsee_waedenswil_colomboc_1,47.219546800000003,8.691961100000000,Richterswil,Zürichsee,l,"891"
{BC0A9723-7DB0-4C9B-B480-149666CFC319},2013/08/21,2012/11/20,"2012","3","2012","7",verbessert,swisstopo,"2012","5",Schwimmbadareal,1312_Aufbau,{F38CD09A-5EA1-436B-810B-365C12BB70E7},Strandbad Bönigen,hafeli,46.690283399999998,7.898592200000000,Bönigen,Brienzersee,l,"7210"
{C907E748-EF9F-468D-84FA-227C8BDCD58F},2018/09/14,2012/11/30,"2010","7","2016","6",verbessert,swisstopo,"2016","6",Sportplatzareal,2018_Aufbau,,,vorderrhein_disentis_schmidn,46.698273899999997,8.857837300000000,Disentis/Mustér,Vorderrhein,r,"21291"
{B0A28158-5751-48CE-9BD9-CD9BA82E4016},2013/08/16,2012/12/07,"2012","7","2012","7",verbessert,swisstopo,"2012","7",Schwimmbadareal,1312_Aufbau,{6D1EE14D-90BB-44CC-824D-8D5726860CAE},Strandbad Brienz,oben-am-see,46.744451069999997,8.049921100000002,Brienz (BE),Brienzersee,l,"12595"
{B0A28158-5751-48CE-9BD9-CD9BA82E4016},2013/08/16,2012/12/07,"2012","7","2012","7",verbessert,swisstopo,"2012","7",Schwimmbadareal,1312_Aufbau,{6D1EE14D-90BB-44CC-824D-8D5726860CAE},Strandbad Brienz,wycheley,46.740369999999999,8.048640000000002,Brienz (BE),Brienzersee,l,"12305"
{C6E88C82-69E6-45A5-A727-CA8C61B26F99},2020/07/20,2012/12/28,"2010","6","2019","6",verbessert,swisstopo,"2019","6",Sportplatzareal,2020_Akt,,,aabach,47.220989000000003,8.940365000000000,Schmerikon,Zürichsee,l,"25531"
{C6E88C82-69E6-45A5-A727-CA8C61B26F99},2020/07/20,2012/12/28,"2010","6","2019","6",verbessert,swisstopo,"2019","6",Sportplatzareal,2020_Akt,,,schmerikon-bahnhof-strand,47.224780000000003,8.944179999999999,Schmerikon,Zürichsee,l,"25531"
{C56EA50A-98C3-4964-84CF-8B201B00953A},2020/07/21,2012/12/28,"2010","6","2019","6",verbessert,swisstopo,"2019","6",Sportplatzareal,2020_Akt,,,aabach,47.220989000000003,8.940365000000000,Schmerikon,Zürichsee,l,"4221"
{C56EA50A-98C3-4964-84CF-8B201B00953A},2020/07/21,2012/12/28,"2010","6","2019","6",verbessert,swisstopo,"2019","6",Sportplatzareal,2020_Akt,,,schmerikon-bahnhof-strand,47.224780000000003,8.944179999999999,Schmerikon,Zürichsee,l,"4221"
{9E432B08-7D18-4E15-A864-E64E0D39A9A9},2020/07/21,2012/12/28,"2010","6","2019","6",verbessert,swisstopo,"2019","6",Schwimmbadareal,2020_Akt,{F65BB3AF-FA37-4E6B-BE4A-5E3FC0C613D4},Hallen- und Seebad Schmerikon,aabach,47.220989000000003,8.940365000000000,Schmerikon,Zürichsee,l,"24030"
{9E432B08-7D18-4E15-A864-E64E0D39A9A9},2020/07/21,2012/12/28,"2010","6","2019","6",verbessert,swisstopo,"2019","6",Schwimmbadareal,2020_Akt,{F65BB3AF-FA37-4E6B-BE4A-5E3FC0C613D4},Hallen- und Seebad Schmerikon,schmerikon-bahnhof-strand,47.224780000000003,8.944179999999999,Schmerikon,Zürichsee,l,"24030"
{AC2CCD9E-201F-496A-9E08-406E7738F6D9},2015/06/29,2013/02/06,"2011","5","2019","6",verbessert,swisstopo,"2014","6",Sportplatzareal,2020_Akt,,,bodensee_arbon_moslis,47.520888700000000,9.431144000000000,Arbon,Bodensee,l,"4407"
