slug,pcs/m,p
parc-des-pierrettes,14.39,0.8458333333333333
parc-des-pierrettes,6.15,0.6
parc-des-pierrettes,5.31,0.5291666666666667
parc-des-pierrettes,10.08,0.7666666666666666
plage-de-st-sulpice,28.130000000000003,0.9541666666666666
plage-de-st-sulpice,8.92,0.7291666666666666
plage-de-st-sulpice,7.8500000000000005,0.7041666666666666
plage-de-st-sulpice,7.4,0.6958333333333333
